,Unnamed: 0,rating,id,date,views,like,title,text
3445,3505,5,zzz5***예매자,2022.06.12,조회 5,"공감 1
공감하기",평생 잊지 못할 소중한 원동력,리지는 정말 저의 인생뮤지컬입니다 리지는 안 본 사람은 있어도 한번만 보면 큰일나는 극이에요 넘버들이 하나하나 주옥같고 신나고 무대장치들도 극의 분위기를 한껏 살려줘요 리지보러 가는 날이면 힘든 것들은 다 잊고 스트레스가 확 풀려요 커튼콜 때 정말정말 신납니다 리지가 억압과 자유 사랑에 대한 메세지를 감동적으로 전달해주는 것이 제 마음을 자꾸만 울렸고 또 멋있는 배우분들의 응원이 정말 많은 힘이됐습니다 요즘 힘든 시기를 겪고 있어서 많이 우울했는데 생각해보면 리지를 보기 시작한 이후로 웃는 일이 많아졌어요 고맙습니다 꼭 다시 돌아와주세요 리지 사랑했고 앞으로도 사랑하겠습니다 그리고 처음으로 제 최애배우님이 생겼습니다 리지 감사해요 덕분에 매일이 행복합니다
3446,3506,5,hwkim***예매자,2022.06.11,조회 17,"공감 2
공감하기",여성 뮤지컬 배우 4명이 만들어나가는 락 뮤지컬,락 뮤지컬은 처음 보는건데 굉장히 재밌었습니다 연주자분들도 프로페셔널하게 극을 잘 꾸며주셨습니다뮤지컬 배우 4명의 연기 또한 너무나도 좋았습니다 특정 뮤지컬 넘버에서는 같이 눈물이 나고 공감이 갔습니다 이번이 리지 두번째 뮤지컬이라고 들었는데 이렇게 재밌는 뮤지컬을 지금이라도 알아서 행복하네요 뮤지컬 넘버들도 다 좋아서 도 나왔으면 좋겠어요 리지 꼭 보러가세요 얼마 안남았지만
3447,3507,5,ppsste***예매자,2022.06.11,조회 9,"공감 1
공감하기",리지 삼연 기다릴거야,너무 조하요
3448,3508,5,teali***예매자,2022.06.11,조회 21,"공감 1
공감하기",유리아님 막공 역시나 짱짱 좋았어요 나 울었오라이브 후기,유리아님 그대 덕분에 지난 몇달간 행복했다오앞으로도 좋은 작품에서 많이 뵙길 바라며리지 3연 때도 꼭 와주셔요 유리아 짱리지 짱 쇼노트 짱사랑해요 리지정말로 덕분에 주말마다 행복했어요이렇게 적어놓고 내일 또 올 거긴 하지만리지라는 작품 쾌적했던 연강홀 멋지신 배우님들 모두 제 기억 속에 좋은 추억으로 남을 거에요꿈을 꾸다가 깬 느낌이에요 벌써 그리워져요제 바람이 있다면 리지가 다른 작품들처럼 2년마다 돌아오지 말고 매년 돌아왔으면 좋겠어요제가 이렇게 회전문 많이 돌아본 작품은 처음이에요관람후기에 다른 작품명 언급하는건 조심스럽지만기존 제 최다 관람 작품은 시고 레카 킹츠 순이였는데 리지가 싹 다 밀어내고 1위가 됐어요암튼 리지 짱 사랑해요 리지 떠나지 말아요수연앨리스가 있어달라고 했는데 왜 떠나 흙흙암튼 리지 꼭 돌아와줘요 열심히 돈 벌고 있을게요진심 사랑해요 리지
3449,3509,5,lucys***,2022.06.11,조회 33,"공감 2
공감하기",연장공 안되나,자둘에 이츠학4인조 너무 좋았어요 사실 자첫엔 극 내용에 불편함을 느꼈달까 아무리 그래도 살인은 살인이죠 다른 극에서 인용리지의 살인은 무슨 의미일까 사실 어린때부터 친딸을 성폭행을 하고 두 딸을 세상과 접촉 못하게 키운 아버지는 죽어 마땅하지만 굳이 그토록 잔혹하게생각해보면 리지가 만일 아버지의 학대와 만행을 곧이곧대로 고발했다면 아마도 정신병동에 감금되었을테고 만일 평범하게 칼같은 걸로 살해했다면 백프로 교수형 하지만 도끼로 얼굴을 묵사발 만드는 끔찍한 방법으로 죽인다면 세상은 어떻게 반응할까도서관같은데서 누가 떠들면 사람들이 눈살을 찌푸리고 제지하겠지만 어사어마한 성량으로 한번 크게 누가 소리친다면 오히려 사람들은 아무일 없던듯이 그냥 가만히 있는다리지가 아버지를 상상을 초월하는 엄청난 잔인함으로 살해하자 오히려 사람들은 그녀를 무죄선언한다단서가 숨어있으면 사람들은 그 단서를 열심히 찾아나서지만 피가 잔뜩 묻은 드레스를 눈앞에 던져버리면 오히려 아무일 없는듯이 에프터눈 티를 마시게 되는 원리이렇게 일반상식을 초월하는 벙죄를맞닥뜨리게 되면 사회는 오히려 쉬쉬하게 된다 끝까지 파고 들어가면 억압된 여성들 잠자고 있는 여성의 섹슈얼리티여기선 배 먹는 걸로 상징가 표면에 드러나서 기존질서를 어지럽히게 되니까유리아의 밀납 가면같은 표정 뒤에 감추어진 광기 연기는 너무 매혹적이었고 그녀와 김려원의 조합은 정말 호상제이었다또 보고 싶은데 막이 내리는게 아쉬움  삼연만기다려요
3450,3510,5,teali***예매자,2022.06.11,조회 28,"공감 1
공감하기",리지 가지마 현선누나 사랑해요,흑흑 앙대 제발 끝나지마 리지
3451,3511,5,jih1***예매자,2022.06.11,조회 19,"공감 1
공감하기",리지 이츠학즈 관극라이브 후기,이츠학즈로 관극해습니다1층 열이라 시야방해가 있지않을까 걱정했는데 전혀 없었고 락뮤지컬 답게 시원시원하게 내지르는 창법이 좋았습니다조금 아쉬운부분이라고 하면 리지 넘버를 대충 듣고 가다보니 가사가 정확히 안들리는 부분이 아쉬웠습니다전체적으로 좋았어요
3452,3512,5,hando***예매자,2022.06.11,조회 12,"공감 1
공감하기",진짜 재밌어요 리지,다음에 또 와줄 거죠  빨리 또 봐요 우리 그땐 도 같이 와요속이 다 시원해지는 락 뮤지컬 리지
3453,3513,5,nm_9m***예매자,2022.06.11,조회 17,"공감 1
공감하기",리지 삼연,어제 자막했는데 벌써 힘들어요이제 어디가서 떼창 커튼콜을 할 수 있냐구요넘버맛집 연기맛집 살인맛집리지를 볼 수 있어서 정말 행복했습니다삼연 제발 데려와주세요리지 나만 연강홀에 두고 혼자 가지마
3454,3514,5,ags***예매자,2022.06.11,조회 20,"공감 1
공감하기",리지,짱짱입니다
3455,3515,5,shn020***예매자,2022.06.11,조회 17,"공감 1
공감하기",하,락뮤지컬 너무 좋아요
3456,3516,5,shn020***예매자,2022.06.11,조회 13,"공감 1
공감하기",짱,진짜짱이에요 이 시대 최고의 락뮤지컬
3457,3517,5,armi7***예매자,2022.06.11,조회 44,"공감 1
공감하기",뮤지컬이란 장르 자체를 리지로 처음 입문하게 되었는데요,아무것도 모르는 상태로 보고 너무 재미있어서 또 보게 됐어요 특히 커튼콜 때 같이 소리지르고 뛸 수 있어 좋아요 넘버들도 다 좋아서 돌아가면서 귀에 맴돌아요 한 달 전에 처음 보고 막공이 이틀남은 지금까지 급하게 더 봤어요 리지를 더 빨리 알았음 좋았을걸 내일도 보러가요 이제 자리가 없어 못 보는게 한입니다
3458,3518,5,ejw0***예매자,2022.06.11,조회 14,"공감 1
공감하기",너무재밌어요,1막 2막을 집중해서 봐도 커튼콜 때 함성 지르고 방방 뛰다보면 앞부분 디테일을 다 까먹어요그만큼 너무나 재밌고 신나는 공연입니다 이제 끝나간다는 사실이 안 믿기네요꼭 삼연이 와줬으면 하는 뮤지컬입니다
3459,3519,5,tmzkdl9***예매자,2022.06.11,조회 9,"공감 1
공감하기",리지,콘서트 같았어요 너무 신나여
3460,3520,5,youbong7***예매자,2022.06.11,조회 11,"공감 1
공감하기",볼때마다 짜릿해요라이브 후기,네번째 관람하려고 서울까지 올라와서 봤어요전 원래 락을 별로 좋아하지도 않고 대극장의 앙상블이 많은 극을 선호하는 편인데 취향까지 바꾼 극이고 편견을 깨부셔준 극입니다한 번 같이 본 친구 입장의 후기를 더하자면 스토리 자체는 미리 알고 가지 않으면 흐름을 이해하기 어려운 면도 있을 거 같습니다 그리고 사람에 따라 자극적인 요소가 있을 수 있어서 미리 알아보시는 걸 추천드려요저는 자첫하기 전에 영화를 미리 보고가서 스토리 흐름을 아는데는 문제 없었고 나중에라도 이 극을 처음 보시려는 분이 계신다면 원작을 보고가서 조금씩 다른 부분을 찾아보는 재미도 발견 하실 수 있으실 거라 생각됩니다넘버도 어느 하나 버릴 것이 없고 배우님들도 너무 잘하셔서 편안하게 관람했습니다이렇게 스트레스 날려버리는 극은 정말 오랜만이네요내년에도 뮤지컬 리지 돌아와주세요
3461,3521,2,mineho***예매자,2022.06.10,조회 47,"공감 2
공감하기",피켓팅의 결과는 아쉽다,평이 너무 좋고 티켓팅 이선좌를 너무 많이봐서 오기로 예매했는데 아쉬운 마음 뿐이다락뮤지컬이라는 걸 제대로 보고가지 못한 나의 죄도 크지만 단순히 락이라서기보다는 대사 전달이 확실히 아쉬워서 극의 흐름을 정확히 파악하는 것이 어려웠고 개연성이 있는 것 같으면서도 큰 내용은 없는 느낌도 들고 다만 배우님들의 연기와 노래는 너무 좋아서 중간중간 즐길만한 넘버는 있었다대부분이 회차를 한듯한 관객들이 많아서 절도있는 박수와 커튼콜 기립박수와 호응은 혼자만 다른 세계에 와있는 느낌이라서 안절부절 나만 아쉬웠던걸까
3462,3522,5,achri***,2022.06.10,조회 20,"공감 1
공감하기",최고의 여성 4인극,2022년 리지는 락 뮤지컬이라는 생소한 장르가 궁금하여 관람하게 되었습니다막이 오른 후 배우님들의 열연에 매료되었고 라이브 사운드에 압도되었습니다 평생 잊을 수 없는 경험입니다강력한 록 선율과 생동감 넘치는 등장인물 그리고 절망과 희망이 하나가 되어 엮어나가는 이야기 리지는 말 그대로 기념비적인 작품입니다모든 순간이 강렬하게 마음을 울리는 리지 인생 뮤지컬을 찾았습니다 감사합니다
3463,3523,5,vDo***예매자,2022.06.10,조회 13,"공감 1
공감하기",정말 멋진 공연,이렇게 멋진 공연을 더 많은 사람들이 봤으면 좋겠어요 꼭 빨리 다시 돌아올 수 있기를 바라요
3464,3524,5,realr***예매자,2022.06.10,조회 11,"공감 1
공감하기",귀호강 뮤지컬,우리나라에서 노래 제일 잘 하는 여자 배우분들 다 모아놓은 캐스팅이었어요 마스크 쓰고 있었지만 정말 입이 다물어지지 않을 정도로 깜짝 놀라면서 관람했어요 시원시원한 롹음악에 스트레스도 확 날라가는 기분이었습니다 커틀콜이 짧아서 아쉬울 정도로 시간이 넘 빨리 지나갔어요
3465,3525,5,kye***예매자,2022.06.10,조회 17,"공감 1
공감하기",최고의 뮤지컬,처음부터 끝까지 노래와 감정이 휘몰아치는 공연입니다 왜 이제서야 만났을까 후회가 되는 공연은 정말 오랜만이에요 제발 한번만 더 볼 수 있다면 좋겠는데 자리가 없네요 리지야 행복해야해
3466,3526,5,choli***예매자,2022.06.10,조회 12,"공감 1
공감하기",추천합니디,무더운 여름을 날려버리는 최고의 공연
3467,3527,5,choli***예매자,2022.06.10,조회 11,"공감 1
공감하기",추천합니다,
3468,3528,5,inact***예매자,2022.06.10,조회 16,"공감 1
공감하기",리지는 리지,왜 곧 폐막이지요오픈런 해주시면 안되나요리지 엠마 앨리스 메기 떠나지마3막까지 끝장나게 즐겼습니다 
3469,3529,5,gamkw***예매자,2022.06.10,조회 24,"공감 0
공감하기",도전해도 후회없을 작품,코로나 이후 영화관과 극장하고는 담을 쌓고 살았는데 연정이가 출연한다기에 오랜만에 관람했습니다 사실 보러 가기 전에는 걱정이 좀 됐어요 오리지널을 찾아 보니 상당히 마니아틱한 내용이었거든요 다행히 또 내용과 별개로 음악은 상당히 취향에 맞았어요그렇게 기대반 걱정반으로 연정이의 첫 뮤지컬을 보러 갔는데 웬걸 이것 저것 생각할 틈도 없이 극에 푹 빠져서 시간이 가는 줄도 몰랐어요 연정 앨리스의 첫 뮤지컬 연기도 기대이상으로 엄청 잘 해내서 더 좋았습니다 수년 십수년 뛰어오신 다른 배우분들 기에 눌리지 않고 호흡도 잘 맞춰가면서 무대를 해내는 모습이 다행스럽고도 멋졌어요공연 초기에는 스윗 리틀 시스터 후 박수도 없었고 커튼콜이 진행되도 건강 박수 밖에 못쳐서 많이 아쉬웠는데요 중반부터 엠마를 보내며 박수를 칠 수 있게 되고 커튼콜 때 신나게 함성과 욕도 지르고 중간에 도끼 데이도 있어서 더 재미나진 것 같습니다 이제 막공이라 아쉽지만 그만큼 더 재밌게 즐길 수 있기를
3470,3530,5,lovelycutyb***예매자,2022.06.10,조회 25,"공감 0
공감하기",썸바디 누가 사고쳐,김수연 앨리스는 신이고 나는 대머리 비둘기다
3471,3531,5,sujeg6***예매자,2022.06.09,조회 11,"공감 0
공감하기",좋아요,머리가 업써 리가업써허
3472,3532,5,5652***예매자,2022.06.09,조회 15,"공감 0
공감하기",,
3473,3533,5,extende***예매자,2022.06.09,조회 16,"공감 0
공감하기",,
3474,3534,5,exit8***예매자,2022.06.09,조회 14,"공감 0
공감하기",재밌었습니다,사실 큰 기대 하지 않고 봤는데 기대하고 봤어도 실망하지 않았을 거예요다른배우분들 버전도 궁금해지네요마지막에 작은 스텐딩 공연 같은게 있어요
3475,3535,5,yjcho7***예매자,2022.06.09,조회 14,"공감 0
공감하기",재밌어요,추천
3476,3536,5,ylove***예매자,2022.06.09,조회 23,"공감 0
공감하기",도끼로 다 뿌셔,연강홀 지붕 뿌셔
3477,3537,5,jhs990***예매자,2022.06.08,조회 17,"공감 0
공감하기",삼연주세요,네맡겨놨습니다
3478,3538,5,***예매자,2022.06.08,조회 18,"공감 1
공감하기",제발 또 해주세요라이브 후기,2022년 최고의 뮤지컬박수치다 손이 빨개졌어요혈액순환에도 도움이 되는 뮤지컬 리지너무 재밌어요이소정 여은 유연정 최현선 배우님들 조합 최고십니다다른 분들 공연도 보고싶어요리지 후회하는 점 너무 늦게 알았다지금 표들이 다 매진웁니다제발 또 해주세요우리 또 만나요
3479,3539,5,dmswn7***예매자,2022.06.08,조회 16,"공감 0
공감하기",재밌어요,재밌어요
3480,3540,5,staryu***예매자,2022.06.08,조회 14,"공감 0
공감하기",벌써 막공을 앞두고 있다니 너무 슬퍼요,내년에 또 왔으면 좋겠습니다그리고  내주세요
